student_id,course_code,course_name,instructor,course_rating,instructor_rating,content_rating,difficulty_rating,comment,submission_date
DS128,DL501,Deep Learning,Dr. Amit Patel,3,2,2,4,More practical examples would have been helpful.,2024
DS128,NLP501,Natural Language Processing,Dr. Neha Sharma,4,4,4,1,I enjoyed the practical aspects of this course.,2023
DS128,CV501,Computer Vision,Dr. Ravi Menon,4,4,3,2,The instructor explained complex concepts clearly.,2023
DS129,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,4,2,The instructor explained complex concepts clearly.,2023
DS129,STAT101,Statistics 1,Dr. Priya Singh,3,4,3,1,"The instructor was very knowledgeable and helpful. However, the assessment criteria were not clear.",2023
DS129,PROG101,Programming Basics,Prof. Raj Sharma,4,4,3,2,I would recommend this course to others.,2023
DS129,SYSC101,System Commands,Prof. Kavita Reddy,4,3,4,3,I learned a lot from this course.,2023
DS129,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,2,The instructor was very knowledgeable and helpful.,2023
DS129,STAT201,Statistics 2,Dr. Priya Singh,2,2,3,3,More practical examples would have been helpful.,2022
DS129,JAVA201,Java Programming,Prof. Suresh Verma,2,3,3,2,"The assignments were challenging but rewarding. However, the content could be better organized.",2023
DS129,DBMS201,DBMS,Prof. Meena Gupta,5,4,5,1,The instructor was very knowledgeable and helpful.,2023
DS129,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,3,3,"I enjoyed the practical aspects of this course. However, the pace of the course was too fast.",2022
DS129,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,3,1,I learned a lot from this course.,2023
DS129,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,2,3,1,"I enjoyed the practical aspects of this course. However, there was too much theoretical content.",2023
DS129,DBS301,Database Systems,Prof. Meena Gupta,3,4,3,3,"The instructor explained complex concepts clearly. However, more practical examples would have been helpful.",2023
DS129,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,3,2,The assignments were challenging but rewarding.,2024
DS129,CSYS401,Computer Systems,Prof. Kavita Reddy,5,5,5,1,The course exceeded my expectations.,2023
DS129,BDS401,Big Data Systems,Dr. Amit Patel,4,4,4,1,The instructor explained complex concepts clearly.,2024
DS129,DVIS401,Data Visualization,Dr. Neha Sharma,3,4,3,2,"The feedback on assignments was very helpful. However, there was too much theoretical content.",2023
DS129,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,5,4,1,The course was well-structured and informative.,2023
DS129,DL501,Deep Learning,Dr. Amit Patel,2,2,2,3,The content could be better organized.,2024
DS129,NLP501,Natural Language Processing,Dr. Neha Sharma,4,5,4,1,The course materials were excellent.,2024
DS129,CV501,Computer Vision,Dr. Ravi Menon,4,5,5,1,The assignments were challenging but rewarding.,2023
DS130,MATH101,Mathematics 1,Dr. Anil Kumar,2,1,2,3,The course materials need updating.,2022
DS130,STAT101,Statistics 1,Dr. Priya Singh,4,4,5,1,The feedback on assignments was very helpful.,2023
DS130,PROG101,Programming Basics,Prof. Raj Sharma,4,4,4,3,The instructor was very knowledgeable and helpful.,2023
DS130,SYSC101,System Commands,Prof. Kavita Reddy,3,2,3,1,"I learned a lot from this course. However, the course was too difficult.",2023
DS130,MATH201,Mathematics 2,Dr. Anil Kumar,3,2,2,4,The content could be better organized.,2022
DS130,STAT201,Statistics 2,Dr. Priya Singh,4,3,3,2,"The instructor was very knowledgeable and helpful. However, more practical examples would have been helpful.",2022
DS130,JAVA201,Java Programming,Prof. Suresh Verma,2,2,2,3,The instructor was not very responsive to questions.,2022
DS130,DBMS201,DBMS,Prof. Meena Gupta,4,4,4,1,The instructor explained complex concepts clearly.,2023
DS130,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,4,2,"The assignments were challenging but rewarding. However, the assessment criteria were not clear.",2022
DS130,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,2,2,3,The pace of the course was too fast.,2022
DS130,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,5,4,4,2,The feedback on assignments was very helpful.,2023
DS130,DBS301,Database Systems,Prof. Meena Gupta,4,4,4,1,The assignments were challenging but rewarding.,2022
DS130,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,5,1,The course exceeded my expectations.,2024
DS130,CSYS401,Computer Systems,Prof. Kavita Reddy,3,2,3,1,"The feedback on assignments was very helpful. However, the content could be better organized.",2024
DS130,BDS401,Big Data Systems,Dr. Amit Patel,4,4,4,2,I would recommend this course to others.,2023
DS130,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,4,2,"The course exceeded my expectations. However, the instructor was not very responsive to questions.",2023
DS130,MLP501,Machine Learning Practice,Dr. Vikram Iyer,5,3,3,1,The course was well-structured and informative.,2024
DS130,DL501,Deep Learning,Dr. Amit Patel,3,3,4,2,"I learned a lot from this course. However, better explanation of complex topics is needed.",2024
DS130,NLP501,Natural Language Processing,Dr. Neha Sharma,5,4,4,1,The instructor explained complex concepts clearly.,2024
DS130,CV501,Computer Vision,Dr. Ravi Menon,3,3,3,1,"The course materials were excellent. However, the assessment criteria were not clear.",2023
DS131,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,5,1,The course materials were excellent.,2023
DS131,STAT101,Statistics 1,Dr. Priya Singh,4,4,3,2,The instructor explained complex concepts clearly.,2022
DS131,PROG101,Programming Basics,Prof. Raj Sharma,3,1,1,2,The assessment criteria were not clear.,2023
DS131,SYSC101,System Commands,Prof. Kavita Reddy,4,5,3,1,The assignments were challenging but rewarding.,2022
DS131,MATH201,Mathematics 2,Dr. Anil Kumar,2,3,2,2,Better explanation of complex topics is needed.,2023
DS131,STAT201,Statistics 2,Dr. Priya Singh,3,4,3,3,"The course materials were excellent. However, the course materials need updating.",2023
DS131,JAVA201,Java Programming,Prof. Suresh Verma,3,1,3,3,There was too much theoretical content.,2022
DS131,DBMS201,DBMS,Prof. Meena Gupta,3,2,2,3,The course was too difficult.,2022
DS131,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,4,4,1,The course materials were excellent.,2022
DS131,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,2,3,2,1,I found the assignments too time-consuming.,2023
DS131,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,4,4,2,The feedback on assignments was very helpful.,2022
DS131,DBS301,Database Systems,Prof. Meena Gupta,4,4,5,1,I would recommend this course to others.,2022
DS131,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,1,2,2,2,I found the assignments too time-consuming.,2023
DS131,CSYS401,Computer Systems,Prof. Kavita Reddy,4,3,5,1,The instructor was very knowledgeable and helpful.,2023
DS131,BDS401,Big Data Systems,Dr. Amit Patel,5,5,5,1,The feedback on assignments was very helpful.,2024
DS131,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,3,2,"The instructor explained complex concepts clearly. However, the instructor was not very responsive to questions.",2023
DS132,MATH101,Mathematics 1,Dr. Anil Kumar,5,5,5,1,The course was well-structured and informative.,2022
DS132,STAT101,Statistics 1,Dr. Priya Singh,2,2,3,2,The content could be better organized.,2023
DS132,PROG101,Programming Basics,Prof. Raj Sharma,3,3,2,4,"The assignments were challenging but rewarding. However, the instructor was not very responsive to questions.",2022
DS132,SYSC101,System Commands,Prof. Kavita Reddy,3,4,4,1,I learned a lot from this course.,2022
DS132,MATH201,Mathematics 2,Dr. Anil Kumar,2,2,2,2,The pace of the course was too fast.,2023
DS132,STAT201,Statistics 2,Dr. Priya Singh,4,5,4,1,The assignments were challenging but rewarding.,2022
DS132,JAVA201,Java Programming,Prof. Suresh Verma,4,5,4,2,The feedback on assignments was very helpful.,2022
DS132,DBMS201,DBMS,Prof. Meena Gupta,2,3,3,2,"The course was well-structured and informative. However, the content could be better organized.",2022
DS132,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,4,3,2,"The assignments were challenging but rewarding. However, more practical examples would have been helpful.",2022
DS132,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,4,4,3,The instructor was very knowledgeable and helpful.,2022
DS132,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,3,2,"The instructor was very knowledgeable and helpful. However, the instructor was not very responsive to questions.",2023
DS132,DBS301,Database Systems,Prof. Meena Gupta,5,4,4,1,The course was well-structured and informative.,2023
DS132,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,3,3,1,"The course materials were excellent. However, more practical examples would have been helpful.",2024
DS132,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,3,2,"The course was well-structured and informative. However, the pace of the course was too fast.",2024
DS132,BDS401,Big Data Systems,Dr. Amit Patel,3,3,2,3,"The assignments were challenging but rewarding. However, the course was too difficult.",2023
DS132,DVIS401,Data Visualization,Dr. Neha Sharma,4,4,5,1,I enjoyed the practical aspects of this course.,2023
DS132,MLP501,Machine Learning Practice,Dr. Vikram Iyer,4,3,4,1,The instructor was very knowledgeable and helpful.,2023
DS132,DL501,Deep Learning,Dr. Amit Patel,2,3,2,2,There was too much theoretical content.,2024
DS132,NLP501,Natural Language Processing,Dr. Neha Sharma,4,4,4,1,I enjoyed the practical aspects of this course.,2024
DS132,CV501,Computer Vision,Dr. Ravi Menon,3,3,2,2,"The course was well-structured and informative. However, the assessment criteria were not clear.",2023
DS133,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,4,1,I learned a lot from this course.,2023
DS133,STAT101,Statistics 1,Dr. Priya Singh,3,3,5,1,The course materials were excellent.,2023
DS133,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,1,"The feedback on assignments was very helpful. However, the course was too difficult.",2023
DS133,SYSC101,System Commands,Prof. Kavita Reddy,4,4,3,1,The course exceeded my expectations.,2022
DS133,MATH201,Mathematics 2,Dr. Anil Kumar,2,3,3,3,"The instructor explained complex concepts clearly. However, i found the assignments too time-consuming.",2023
DS133,STAT201,Statistics 2,Dr. Priya Singh,4,4,4,1,The course materials were excellent.,2022
DS133,JAVA201,Java Programming,Prof. Suresh Verma,1,2,1,4,The assessment criteria were not clear.,2022
DS133,DBMS201,DBMS,Prof. Meena Gupta,3,3,1,2,The content could be better organized.,2022
DS133,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,4,5,1,The course exceeded my expectations.,2022
DS133,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,3,3,3,"I learned a lot from this course. However, more practical examples would have been helpful.",2023
DS133,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,4,4,2,The feedback on assignments was very helpful.,2023
DS133,DBS301,Database Systems,Prof. Meena Gupta,3,4,4,1,The instructor was very knowledgeable and helpful.,2023
DS133,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,5,1,The course was well-structured and informative.,2024
DS133,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,3,3,"The instructor was very knowledgeable and helpful. However, the course was too difficult.",2023
DS133,BDS401,Big Data Systems,Dr. Amit Patel,4,4,3,1,The instructor was very knowledgeable and helpful.,2024
DS133,DVIS401,Data Visualization,Dr. Neha Sharma,5,3,5,1,The course was well-structured and informative.,2024
DS133,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,3,4,2,"The course was well-structured and informative. However, the content could be better organized.",2023
DS133,DL501,Deep Learning,Dr. Amit Patel,4,4,4,1,I would recommend this course to others.,2024
DS133,NLP501,Natural Language Processing,Dr. Neha Sharma,4,4,4,2,The course exceeded my expectations.,2023
DS133,CV501,Computer Vision,Dr. Ravi Menon,2,3,2,2,I found the assignments too time-consuming.,2023
DS134,MATH101,Mathematics 1,Dr. Anil Kumar,3,4,5,1,The course exceeded my expectations.,2023
DS134,STAT101,Statistics 1,Dr. Priya Singh,3,4,4,1,The course exceeded my expectations.,2023
DS134,PROG101,Programming Basics,Prof. Raj Sharma,4,4,4,2,The course materials were excellent.,2023
DS134,SYSC101,System Commands,Prof. Kavita Reddy,3,4,4,1,I would recommend this course to others.,2022
DS134,MATH201,Mathematics 2,Dr. Anil Kumar,5,4,4,1,The course exceeded my expectations.,2022
DS134,STAT201,Statistics 2,Dr. Priya Singh,3,3,3,1,"I learned a lot from this course. However, i found the assignments too time-consuming.",2023
DS134,JAVA201,Java Programming,Prof. Suresh Verma,2,4,2,2,"The course materials were excellent. However, the instructor was not very responsive to questions.",2022
DS134,DBMS201,DBMS,Prof. Meena Gupta,1,2,2,3,The pace of the course was too fast.,2023
DS134,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,2,3,2,"The instructor was very knowledgeable and helpful. However, better explanation of complex topics is needed.",2022
DS134,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,4,1,The course materials were excellent.,2023
DS134,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,5,4,4,1,The instructor explained complex concepts clearly.,2022
DS134,DBS301,Database Systems,Prof. Meena Gupta,4,5,3,1,I learned a lot from this course.,2022
DS134,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,3,3,2,"The instructor was very knowledgeable and helpful. However, more practical examples would have been helpful.",2024
DS134,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,4,3,"The course was well-structured and informative. However, the instructor was not very responsive to questions.",2024
DS134,BDS401,Big Data Systems,Dr. Amit Patel,2,2,3,2,The content could be better organized.,2023
DS134,DVIS401,Data Visualization,Dr. Neha Sharma,3,4,2,3,"The assignments were challenging but rewarding. However, the course materials need updating.",2024
DS135,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,4,2,The course materials were excellent.,2022
DS135,STAT101,Statistics 1,Dr. Priya Singh,4,3,2,1,"The course exceeded my expectations. However, the pace of the course was too fast.",2023
DS135,PROG101,Programming Basics,Prof. Raj Sharma,4,4,4,1,I would recommend this course to others.,2022
DS135,SYSC101,System Commands,Prof. Kavita Reddy,4,5,5,1,I enjoyed the practical aspects of this course.,2023
DS135,MATH201,Mathematics 2,Dr. Anil Kumar,2,2,2,2,Better explanation of complex topics is needed.,2023
DS135,STAT201,Statistics 2,Dr. Priya Singh,4,4,4,1,The instructor explained complex concepts clearly.,2022
DS135,JAVA201,Java Programming,Prof. Suresh Verma,1,2,3,3,I found the assignments too time-consuming.,2023
DS135,DBMS201,DBMS,Prof. Meena Gupta,4,5,4,2,The assignments were challenging but rewarding.,2022
DS135,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,3,2,"The instructor explained complex concepts clearly. However, the assessment criteria were not clear.",2022
DS135,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,2,3,4,2,"The course was well-structured and informative. However, there was too much theoretical content.",2023
DS135,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,4,4,2,The assignments were challenging but rewarding.,2022
DS135,DBS301,Database Systems,Prof. Meena Gupta,3,4,2,2,"The feedback on assignments was very helpful. However, the course was too difficult.",2023
